timestep,reward
1247886,0.044
1257119,0.003
1266370,0.045
1275560,-0.001
1284759,-0.005
1293910,-0.002
1303133,-0.001
1312352,0.0
1321648,0.03
1330883,-0.002
1340104,-0.002
1349324,-0.001
1358549,-0.002
1367782,-0.001
1377002,0.028
1386264,0.038
1395474,0.034
1404715,-0.001
1413965,0.006
1423211,0.042
1432415,-0.001
1441623,0.035
1450890,0.031
1460165,0.029
1469378,0.028
1478680,0.006
1487910,0.016
1497145,0.037
1506295,0.035
1515567,0.0
1524791,0.023
1534056,-0.002
1543209,0.001
1552418,0.022
1561637,0.043
1570870,0.027
1580128,-0.001
1589348,0.036
1598539,0.014
1607761,-0.002
1616967,0.027
1626191,-0.002
1635366,0.003
1644635,0.0
1653878,0.028
1663133,0.032
1672362,-0.001
1681582,-0.001
1690831,0.021
1700083,0.002
1709296,0.042
1718486,0.045
1727714,0.036
1736934,-0.001
1746188,0.0
1755323,0.004
1764558,0.049
1773787,-0.001
1782998,0.002
1792261,-0.003
1801470,0.049
1810720,-0.003
1819908,0.0
1829085,-0.002
1838287,-0.001
1847551,0.033
1856787,0.0
1866050,-0.001
1875354,-0.002
1884600,-0.001
1893806,0.004
1903051,0.033
1912301,0.038
1921572,0.032
1930822,0.035
1940068,-0.002
1949335,0.039
1958585,0.001
1967785,-0.001
1977030,0.026
1986226,-0.001
1995490,0.039
2004732,0.043
2014013,0.0
2023219,0.05
2032449,0.047
2041674,0.036
2050895,0.037
2060063,0.002
2069266,0.045
2078530,0.005
2087804,0.038
2097046,0.002
2106329,0.021
2115570,0.032
2124797,-0.001
2134070,0.04
2143363,0.0
2152587,0.033
2161826,-0.004
2171128,-0.003
2180322,0.001
2189575,0.036
2198801,0.046
2208040,0.0
2217257,0.038
2226483,-0.002
2235700,0.038
2244931,-0.001
2254151,-0.001
2263363,0.026
2272617,0.019
2281793,0.026
2291056,0.0
2300277,0.05
2309504,0.044
2318726,-0.002
2327972,-0.002
2337227,0.0
2346413,0.038
2355647,-0.001
2364921,0.031
2374135,-0.004
2383407,0.037
2392640,0.033
2401917,-0.001
2411185,0.038
2420425,-0.002
2429647,0.039
2438883,0.033
2448144,0.041
2457352,-0.002
2466594,0.0
2475866,0.041
2485110,0.035
2494381,0.031
2503709,0.03
2512980,-0.003
2522209,0.031
2531505,-0.003
2540717,0.04
2549906,-0.001
2559174,0.043
2568395,0.032
2577638,0.031
2586937,0.035
2596226,-0.002
2605415,-0.001
2614700,0.038
2623880,0.048
2633072,0.042
2642342,0.035
2651593,0.044
2660841,0.027
2670042,0.036
2679267,0.041
2688420,0.03
2697601,0.001
2706798,-0.001
2716010,0.023
2725232,-0.005
2734477,0.039
2743776,0.047
2752978,-0.001
2762237,-0.001
2771411,0.025
2780665,0.0
2789905,0.044
2799150,-0.002
2808302,0.012
2817523,0.038
2826777,0.039
2836058,-0.002
2845242,0.037
2854521,-0.003
2863776,0.037
2872921,0.038
2882148,0.043
2891299,-0.003
2900564,0.033
2909814,0.04
2919056,0.039
2928286,0.029
2937512,0.04
2946770,0.029
2955981,-0.001
2965222,0.039
2974460,0.04
2983756,0.03
2992967,-0.001
3002181,0.0
3011380,0.029
3020604,0.044
3029800,0.035
3039023,0.047
3048263,0.0
3057480,-0.001
3066635,-0.001
3075910,-0.002
3085097,0.0
3094360,0.0
3103641,-0.002
3112807,0.055
3122073,0.0
3131284,0.007
3140582,0.052
3149813,0.044
3159063,0.002
3168332,0.0
3177555,0.047
3186792,0.045
3196031,0.034
3205315,-0.002
3214520,0.041
3223776,-0.002
3232997,0.029
3242263,0.029
3251505,0.03
3260702,0.039
3269950,0.033
3279179,-0.001
3288383,0.0
3297593,0.001
3306840,-0.001
3316052,0.054
3325321,0.049
3334539,0.047
3343796,0.057
3353053,0.044
3362409,0.005
3371620,-0.001
3380859,0.0
3390144,-0.001
3399362,0.045
3408614,0.0
3417848,0.0
3427110,-0.001
3436332,0.036
3445545,0.009
3454751,-0.001
3463953,0.003
3473222,0.0
3482481,0.036
3491743,-0.003
3500943,0.001
3510261,0.001
3519477,0.04
3528740,0.0
3538029,0.037
3547293,0.052
3556592,0.049
3565798,0.047
3575061,-0.001
3584294,0.002
3593520,0.0
3602765,0.013
3611995,0.015
3621203,-0.001
3630442,-0.001
3639714,0.038
3648861,0.032
3658080,-0.001
3667306,0.039
3676503,-0.001
3685668,0.042
3694889,0.028
3704095,0.036
3713386,-0.001
3722652,0.031
3731847,0.034
3741008,0.033
3750273,-0.001
3759460,0.032
3768606,0.001
3777809,0.008
3787114,0.036
3796425,0.049
3805698,0.04
3814919,-0.001
3824114,-0.002
3833343,0.037
3842612,0.023
3851836,0.0
3861045,0.035
3870369,0.038
3879607,0.0
3888802,0.034
3898048,0.0
3907374,0.027
3916601,0.049
3925813,0.001
3935073,-0.002
3944318,0.031
3953524,-0.002
3962746,-0.002
3972047,0.033
3981226,0.0
3990507,0.054
3999744,0.047
4008984,-0.002
4018175,0.032
4027470,-0.002
4036718,-0.002
4045972,0.025
4055226,0.045
4064489,0.051
4073786,0.049
4083022,0.042
4092265,0.007
4101531,0.0
4110776,0.0
4120000,-0.001
4129231,0.0
4138553,-0.002
4147823,0.039
4157072,0.052
4166344,-0.004
4175595,0.0
4184812,-0.001
4194033,0.0
4203239,0.0
4212483,0.031
4221770,0.033
4230992,0.0
4240230,0.031
4249440,-0.003
4258692,0.0
4267902,0.0
4277120,0.033
4286358,0.0
4295572,0.038
4304741,0.036
4314035,0.0
4323311,0.0
4332524,0.045
4341724,-0.001
4350979,-0.001
4360290,0.036
4369595,0.0
4378890,0.042
4388101,0.034
4397337,0.048
4406536,0.0
4415739,-0.002
4424940,-0.002
4434181,-0.001
4443430,-0.003
4452641,0.037
4461915,-0.002
4471196,0.045
4480389,0.029
4489612,0.001
4498853,0.06
4508076,0.043
4517287,0.029
4526523,0.049
4535778,-0.002
4544912,0.0
4554142,0.0
4563323,-0.001
4572596,-0.004
4581909,0.045
4591131,-0.001
4600360,0.036
4609533,-0.001
4618756,0.058
4628007,0.001
4637277,0.0
4646539,0.007
4655810,0.003
4665056,0.043
4674370,0.027
4683587,0.001
4692864,0.065
4702131,0.043
4711412,0.032
4720634,-0.003
4729882,0.0
4739109,0.043
4748380,-0.001
4757602,-0.001
4766808,0.034
4776003,0.042
4785213,0.034
